Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
FCNCA,"First Citizens BancShares, Inc.",204,1962263964,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcnca
FCLF,First Clover Leaf Financial Corp.,8.54,61670815.78,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fclf
FCBC,"First Community Bancshares, Inc.",15.45,309797405.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcbc
FCCO,First Community Corporation,10.6,56107029.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcco
FBNK,"First Connecticut Bancorp, Inc.",14.24,238470074.6,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/fbnk
FDEF,First Defiance Financial Corp.,24.92,243641768.4,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fdef
FFBH,"First Federal Bancshares of Arkansas, Inc.",9.52,190795051.4,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ffbh
FFNM,"First Federal of Northern Michigan Bancorp, Inc.",4.47,12891699.03,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffnm
FFBC,First Financial Bancorp.,15.26,880619776.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbc
FFBCW,First Financial Bancorp.,5.0001,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbcw
FFIN,"First Financial Bankshares, Inc.",57.8,1847717107,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffin
THFF,First Financial Corporation Indiana,31.55,419851561.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/thff
SCBT,"First Financial Holdings, Inc.",56,1347236352,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/scbt
FFNW,"First Financial Northwest, Inc.",10.98,188753018.6,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ffnw
FFKY,First Financial Service Corporation,3.5,17015330.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffky
INBK,First Internet Bancorp,27.32,78171426.32,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/inbk
FIBK,"First Interstate BancSystem, Inc.",24.49,1073540726,n/a,2010,Finance,Major Banks,http://www.nasdaq.com/symbol/fibk
FRME,First Merchants Corporation,17.35,499807366.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/frme
FMBI,"First Midwest Bancorp, Inc.",15.17,1138699596,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbi
NBCB,First NBC Bank Holding Company,23.61,421667328.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/nbcb
FNFG,First Niagara Financial Group Inc.,10.16,3596589688,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnfg
FSFG,"First Savings Financial Group, Inc.",22.68,52464215.16,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fsfg
FSGI,"First Security Group, Inc.",2.28,144257576.8,n/a,2005,Finance,Major Banks,http://www.nasdaq.com/symbol/fsgi
FSLR,"First Solar, Inc.",39.73,3879530129,n/a,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/fslr
FSBK,First South Bancorp Inc,6.485,63236992.44,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fsbk
FTCS,First Trust Capital Strength ETF,30.55,45825061.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftcs
BICK,First Trust Exchange-Traded Fund II First Trust BICK Index Fun,23.67,18936047.34,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bick
CU,First Trust Exchange-Traded Fund II First Trust ISE Global Cop,23.07,34605046.14,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cu
PLTM,First Trust Exchange-Traded Fund II First Trust ISE Global Pla,13.2799,11287941.56,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pltm
CARZ,First Trust Exchange-Traded Fund II First Trust NASDAQ Global ,38.59,38590077.18,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/carz
FTSL,First Trust Exchange-Traded Fund IV First Trust Senior Loan Fu,49.39,64207098.78,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftsl
HYLS,First Trust Exchange-Traded Fund IV First Trust Tactical High ,50.29,55319100.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hyls
TDIV,First Trust Exchange-Traded Fund VI First Trust NASDAQ Technol,22.74,194540700,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdiv
YDIV,First Trust Exchange-Traded Fund VI International Multi-Asset ,20.29,5072540.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ydiv
MDIV,First Trust Exchange-Traded Fund VI Multi-Asset Diversified In,20.6,488220041.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdiv
SKYY,First Trust ISE Cloud Computing Index Fund,24.3965,115883423.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skyy
QABA,First Trust NASDAQ ABA Community Bank Index Fund,31.93,36719563.86,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qaba
FONE,First Trust NASDAQ CEA Smartphone Index Fund,32.3099,9693034.62,n/a,1996,n/a,n/a,http://www.nasdaq.com/symbol/fone
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ,32.96,11536065.92,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grid
QCLN,First Trust NASDAQ Clean Edge U.S. Liquid Series Index Fund,15.85,70532531.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qcln
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,33.2,195880066.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqew
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,31.93,73439063.86,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqxt
QTEC,First Trust NASDAQ-100-Technology Sector Index Fund,32.06,142667064.1,n/a,1984,n/a,n/a,http://www.nasdaq.com/symbol/qtec
FUNC,First United Corporation,8.58,53286836.46,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/func
FBMI,Firstbank Corporation,18.31,147809122.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbmi
SVVC,"Firsthand Technology Value Fund, Inc.",23.46,200735020.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/svvc
FMER,FirstMerit Corporation,21.31,3517072595,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmer
FSRV,FirstService Corporation,38.14,1217863100,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/fsrv
FISV,"Fiserv, Inc.",99.982,13006698973,n/a,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/fisv
FIVE,"Five Below, Inc.",48.09,2598114428,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/five
FLML,Flamel Technologies S.A.,6.5,162254625,n/a,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/flml
FLXS,"Flexsteel Industries, Inc.",22.59,160563462.6,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/flxs
FLEX,Flextronics International Ltd.,9.495,5812192428,n/a,1994,Technology,Electrical Products,http://www.nasdaq.com/symbol/flex
FLIR,"FLIR Systems, Inc.",32.39,4601809250,n/a,1993,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/flir
FLOW,Flow International Corporation,3.63,177621668.1,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/flow
FLDM,Fluidigm Corporation,21.71,553523348.7,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/fldm
FFIC,Flushing Financial Corporation,18.31,551468874.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffic
FONR,Fonar Corporation,5.48,34807880.44,n/a,1981,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/fonr
VIFL,"Food Technology Service, Inc.",6.01,17046156.99,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/vifl
FES,Forbes Energy Services Ltd,4.96,106073573,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/fes
FORM,"FormFactor, Inc.",7.1,387187260.7,n/a,1993,Technology,Semiconductors,http://www.nasdaq.com/symbol/form
FORTY,Formula Systems (1985) Ltd.,24.115,341827568.8,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/forty
FORR,"Forrester Research, Inc.",32.99,666496970,n/a,1985,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/forr
FTNT,"Fortinet, Inc.",20.59,3347656385,n/a,2009,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ftnt
FWRD,Forward Air Corporation,38.72,1183741103,n/a,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/fwrd
FORD,"Forward Industries, Inc.",1.8401,14928151.67,n/a,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/ford
FOSL,"Fossil Group, Inc.",115.29,6510269044,n/a,1993,Consumer Non-Durables,Consumer Specialties,http://www.nasdaq.com/symbol/fosl
FWLT,Foster Wheeler AG.,24.61,2415070209,n/a,n/a,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/fwlt
FXCB,"Fox Chase Bancorp, Inc.",16.95,205817070,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fxcb
FOXF,Fox Factory Holding Corp.,17.7,642812439.9,n/a,n/a,Consumer Non-Durables,Motor Vehicles,http://www.nasdaq.com/symbol/foxf
FRAN,Francesca&#39;s Holdings Corporation,18.86,831547546.7,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/fran
FELE,"Franklin Electric Co., Inc.",38.27,1819656334,n/a,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/fele
FRNK,Franklin Financial Corporation,18.24,228008025.6,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/frnk
FRED,"Fred&#39;s, Inc.",16.02,587811623.2,n/a,1992,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/fred
FREE,FreeSeas Inc.,0.235,1893696.27,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/free
RAIL,"Freightcar America, Inc.",18.6,223951495.8,n/a,1992,Capital Goods,Railroads,http://www.nasdaq.com/symbol/rail
FEIM,"Frequency Electronics, Inc.",10.84,92281743.84,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/feim
FTR,Frontier Communications Corporation,4.325,4323801975,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ftr
FSBW,"FS Bancorp, Inc.",17.01,55114526.25,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/fsbw
FSYS,"Fuel Systems Solutions, Inc.",20.56,412821485,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/fsys
FTEK,"Fuel Tech, Inc.",3.98,89051994.54,n/a,n/a,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/ftek
FCEL,"FuelCell Energy, Inc.",1.29,247760627.6,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/fcel
FULL,Full Circle Capital Corporation,8.29,62750176.78,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/full
FULLL,Full Circle Capital Corporation,25.4,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fulll
FLL,"Full House Resorts, Inc.",2.78,52085193.18,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/fll
FULT,Fulton Financial Corporation,11.99,2323841850,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fult
FURX,"Furiex Pharmaceuticals, Inc.",41.18,424060274.3,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/furx
FFHL,"Fuwei Films (Holdings) Co., Ltd.",1.4,18287500,n/a,2006,Capital Goods,Specialty Chemicals,http://www.nasdaq.com/symbol/ffhl
FXEN,"FX Energy, Inc.",3.38,180534023.5,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/fxen
GK,"G&K Services, Inc.",54.82,1079475970,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/gk
WILC,"G. Willi-Food International,  Ltd.",7.12,92376624.4,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/wilc
GAIA,"Gaiam, Inc.",5.34,121497212.6,n/a,1999,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/gaia
GALT,Galectin Therapeutics Inc.,8.57,144646002.6,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/galt
GALTU,Galectin Therapeutics Inc.,20.95,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/galtu
GALTW,Galectin Therapeutics Inc.,4.5,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/galtw
GALE,"Galena Biopharma, Inc.",2.3,194192167.1,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gale
GPIC,Gaming Partners International Corporation,8.05,63724556.7,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/gpic
GRMN,Garmin Ltd.,42.65,8874501878,n/a,2000,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/grmn
GARS,Garrison Capital Inc.,14.82,248365104.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gars
GKNT,"Geeknet, Inc.",16.76,110697537.4,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/gknt
GENC,Gencor Industries Inc.,8.75,83281362.5,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/genc
GNCMA,"General Communication, Inc.",9.11,370699118.6,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/gncma
GFN,General Finance Corporation,5.08,113061363.9,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/gfn
GFNCP,General Finance Corporation,99,0,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/gfncp
GENE,Genetic Technologies Ltd,2.4,37181743.2,n/a,1980,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/gene
GNMK,"GenMark Diagnostics, Inc.",11.75,384639211,n/a,2010,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/gnmk
GHDX,"Genomic Health, Inc.",34.6,1059523311,n/a,2005,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/ghdx
GNTX,Gentex Corporation,24.79,3576194319,n/a,1981,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/gntx
THRM,Gentherm Inc,18.2,620047482.6,n/a,2006,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/thrm
GENT,Gentium SpA,20.1,304986686.7,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gent
GTIV,"Gentiva Health Services, Inc.",11.05,346804924.1,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/gtiv
GNVC,"GenVec, Inc.",0.618,8002040.13,n/a,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gnvc
GMETP,"GeoMet, Inc.",7.7999,42678010.84,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/gmetp
GTWN,"Georgetown Bancorp, Inc.",14.65,27585144.25,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/gtwn
GEOS,Geospace Technologies Corporation,75.86,979452431.8,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/geos
GABC,"German American Bancorp, Inc.",24.8,314137532.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/gabc
GERN,Geron Corporation,1.65,212271473.7,n/a,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gern
GEVO,"Gevo, Inc.",1.89,88711784.28,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/gevo
ROCK,"Gibraltar Industries, Inc.",13.8,423588750.6,n/a,1993,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/rock
GIGM,GigaMedia Limited,0.998,50618536.05,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/gigm
GIGA,Giga-tronics Incorporated,1.3,6577671.1,n/a,1983,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/giga
GIII,"G-III Apparel Group, LTD.",54.94,1120616509,n/a,1989,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/giii
GILT,Gilat Satellite Networks Ltd.,4.7,197521001.5,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/gilt
GILD,"Gilead Sciences, Inc.",62.86,96215151680,n/a,1992,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/gild
GIVN,Given Imaging Ltd.,18.43,583424060.9,n/a,2001,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/givn
GBCI,"Glacier Bancorp, Inc.",24.23,1783089456,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/gbci
GLAD,Gladstone Capital Corporation,8.6,180601376,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/glad
GLADP,Gladstone Capital Corporation,25.53,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gladp
GOOD,Gladstone Commercial Corporation,17.94,259801715.9,n/a,1980,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/good
GOODN,Gladstone Commercial Corporation,25.8512,0,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/goodn
GOODO,Gladstone Commercial Corporation,24.5501,28232615,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/goodo
GOODP,Gladstone Commercial Corporation,25.1,25100000,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/goodp
GAIN,Gladstone Investment Corporation,7.22,191156416.8,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/gain
GAINP,Gladstone Investment Corporation,25.9699,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gainp
LAND,Gladstone Land Corporation,16.5,107749356,n/a,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/land
GLCH,"Gleacher & Company, Inc.",13.49,83683380.36,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/glch
GLBZ,Glen Burnie Bancorp,12.26,33639417.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/glbz
ENT,Global Eagle Entertainment Inc.,8.2,452472465.8,n/a,1998,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/ent
GBLI,Global Indemnity plc,24.04,605438529.2,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/gbli
GLPW,Global Power Equipment Group Inc,18.83,320376331.5,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/glpw
GSOL,Global Sources Ltd.,6.68,229769154.4,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/gsol
SOCL,Global X Funds Global X Social Media Index ETF,18.93,19876500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/socl
QQQC,Global X NASDAQ China Technology ETF,20.42,5105000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqqc
GAI,Global-Tech Advanced Innovations Inc.,6.8,20680343.6,n/a,1971,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/gai
GSM,Globe Specialty Metals Inc.,13.83,1041551365,n/a,2009,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/gsm
GCOM,Globecomm Systems Inc.,13.95,332638280.1,n/a,1997,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/gcom
GLBS,Globus Maritime Limited,2.511,25655110.48,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/glbs
GLUU,Glu Mobile Inc.,2.42,170694632.2,n/a,2007,Technology,EDP Services,http://www.nasdaq.com/symbol/gluu
GOGO,Gogo Inc.,12.25,1030192538,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/gogo
GLNG,Golar LNG Limited,38.19,3075024887,n/a,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/glng
GMLP,Golar LNG Partners LP,33.44,1889792279,n/a,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/gmlp
GLDC,"Golden Enterprises, Inc.",3.57,41885496.24,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/gldc
GBDC,"Golub Capital BDC, Inc.",17.86,710681637.3,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/gbdc
GTIM,Good Times Restaurants Inc.,2.48,12217010.72,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/gtim
GOOG,Google Inc.,888.67,2.96E+11,n/a,2004,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/goog
GMAN,"Gordmans Stores, Inc.",13.77,267483296.5,n/a,2010,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/gman
LOPE,"Grand Canyon Education, Inc.",36.55,1680229377,n/a,2008,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/lope
GRVY,"GRAVITY Co., Ltd.",1.13,31409028,n/a,2005,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/grvy
GLDD,Great Lakes Dredge & Dock Corporation,6.83,406197625.8,n/a,n/a,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/gldd
GSBC,"Great Southern Bancorp, Inc.",27.06,369341561.2,n/a,1989,Finance,Major Banks,http://www.nasdaq.com/symbol/gsbc
GMCR,"Green Mountain Coffee Roasters, Inc.",83.78,12628926909,n/a,1993,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/gmcr
GPRE,"Green Plains Renewable Energy, Inc.",16.98,512763704,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/gpre
